survey_ID,personal_id,region_id,sex,age,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
372,372,SSD002,male,71,TRUE,TRUE,unemployed,FALSE,13,2019
373,373,SSD002,male,14,TRUE,TRUE,below_minimum_legal_work_age,TRUE,8,2019
374,374,SSD002,female,49,TRUE,TRUE,employed,FALSE,32,2019
375,375,SSD002,male,44,TRUE,TRUE,employed,TRUE,9,2019
376,376,SSD002,male,33,TRUE,FALSE,employed,FALSE,13,2019
377,377,SSD002,female,34,TRUE,TRUE,unemployed,FALSE,34,2019
378,378,SSD002,male,37,TRUE,TRUE,employed,FALSE,10,2019
379,379,SSD002,female,43,TRUE,FALSE,unemployed,FALSE,31,2019
380,380,SSD002,female,51,FALSE,TRUE,employed,FALSE,32,2019
381,381,SSD002,male,77,TRUE,TRUE,employed,TRUE,11,2019
382,382,SSD002,male,58,TRUE,TRUE,unemployed,FALSE,9,2019
383,383,SSD002,female,39,TRUE,FALSE,employed,FALSE,33,2019
384,384,SSD002,female,16,TRUE,FALSE,below_minimum_legal_work_age,FALSE,38,2019
385,385,SSD002,prefer not to say,29,TRUE,FALSE,unemployed,TRUE,32,2019
386,386,SSD002,female,52,TRUE,TRUE,employed,FALSE,31,2019
387,387,SSD002,male,73,TRUE,TRUE,employed,FALSE,13,2019
388,388,SSD002,male,21,FALSE,TRUE,employed,TRUE,8,2019
389,389,SSD002,female,67,FALSE,FALSE,unemployed,FALSE,34,2019
390,390,SSD002,male,57,TRUE,FALSE,employed,FALSE,13,2019
391,391,SSD002,male,65,FALSE,FALSE,employed,TRUE,8,2019
392,392,SSD002,male,56,FALSE,TRUE,employed,TRUE,9,2019
393,393,SSD002,female,25,FALSE,FALSE,employed,FALSE,38,2019
394,394,SSD002,female,14,FALSE,FALSE,below_minimum_legal_work_age,FALSE,40,2019
395,395,SSD002,female,77,TRUE,FALSE,unemployed,FALSE,36,2019
396,396,SSD002,female,33,TRUE,FALSE,employed,FALSE,35,2019
397,397,SSD002,male,21,TRUE,TRUE,employed,FALSE,12,2019
398,398,SSD002,male,75,TRUE,FALSE,unemployed,FALSE,9,2019
399,399,SSD002,male,58,TRUE,TRUE,employed,FALSE,10,2019
400,400,SSD002,male,23,FALSE,TRUE,employed,TRUE,8,2019
401,401,SSD003,female,79,TRUE,FALSE,employed,TRUE,39,2019
402,402,SSD003,male,16,TRUE,TRUE,below_minimum_legal_work_age,FALSE,9,2019
403,403,SSD003,female,66,TRUE,FALSE,unemployed,TRUE,36,2019
404,404,SSD003,female,27,TRUE,TRUE,unemployed,FALSE,31,2019
405,405,SSD003,female,71,TRUE,FALSE,employed,FALSE,34,2019
406,406,SSD003,female,27,FALSE,FALSE,unemployed,TRUE,31,2019
407,407,SSD003,male,44,FALSE,TRUE,employed,TRUE,10,2019
408,408,SSD003,male,57,TRUE,TRUE,employed,FALSE,10,2019
409,409,SSD003,male,50,FALSE,TRUE,employed,FALSE,8,2019
410,410,SSD003,female,37,TRUE,FALSE,employed,TRUE,31,2019
411,411,SSD003,male,67,FALSE,FALSE,employed,TRUE,9,2019
412,412,SSD003,male,36,TRUE,FALSE,employed,FALSE,11,2019
413,413,SSD003,male,70,TRUE,FALSE,employed,FALSE,12,2019
414,414,SSD003,male,40,FALSE,FALSE,employed,TRUE,9,2019
415,415,SSD003,female,28,FALSE,FALSE,unemployed,TRUE,32,2019
416,416,SSD003,female,45,TRUE,TRUE,employed,FALSE,36,2019
417,417,SSD003,male,21,TRUE,TRUE,unemployed,TRUE,13,2019
418,418,SSD003,female,54,FALSE,TRUE,employed,TRUE,40,2019
419,419,SSD003,female,79,FALSE,TRUE,unemployed,FALSE,33,2019
420,420,SSD003,male,59,TRUE,FALSE,employed,TRUE,10,2019
421,421,SSD003,male,15,FALSE,TRUE,below_minimum_legal_work_age,FALSE,9,2019
422,422,SSD003,male,62,TRUE,FALSE,employed,TRUE,10,2019
423,423,SSD003,male,32,FALSE,TRUE,employed,FALSE,8,2019
424,424,SSD003,male,23,FALSE,FALSE,employed,FALSE,10,2019
425,425,SSD003,female,45,FALSE,FALSE,unemployed,FALSE,39,2019
426,426,SSD003,male,62,TRUE,FALSE,unemployed,FALSE,12,2019
427,427,SSD003,male,65,FALSE,TRUE,employed,TRUE,12,2019
428,428,SSD003,male,30,TRUE,FALSE,employed,FALSE,8,2019
429,429,SSD003,female,25,FALSE,TRUE,unemployed,TRUE,40,2019
430,430,SSD003,male,76,TRUE,FALSE,employed,FALSE,13,2019
431,431,SSD003,male,34,TRUE,FALSE,employed,FALSE,9,2019
432,432,SSD003,female,77,TRUE,TRUE,employed,FALSE,36,2019
433,433,SSD003,male,39,TRUE,TRUE,unemployed,TRUE,12,2019
434,434,SSD003,female,74,TRUE,FALSE,unemployed,FALSE,39,2019
435,435,SSD003,male,40,TRUE,TRUE,employed,FALSE,9,2019
436,436,SSD003,female,66,FALSE,FALSE,employed,TRUE,33,2019
437,437,SSD003,female,50,TRUE,TRUE,unemployed,FALSE,34,2019
438,438,SSD003,female,30,TRUE,TRUE,employed,TRUE,39,2019
439,439,SSD003,female,65,TRUE,TRUE,unemployed,TRUE,38,2019
440,440,SSD003,male,21,FALSE,FALSE,employed,TRUE,9,2019
441,441,SSD003,male,42,TRUE,FALSE,employed,TRUE,8,2019
442,442,SSD003,female,33,TRUE,FALSE,employed,FALSE,30,2019
443,443,SSD003,female,79,TRUE,TRUE,employed,TRUE,32,2019
444,444,SSD003,female,38,TRUE,TRUE,employed,FALSE,32,2019
445,445,SSD003,male,53,FALSE,FALSE,employed,FALSE,10,2019
446,446,SSD003,female,31,TRUE,TRUE,employed,FALSE,36,2019
447,447,SSD003,female,17,FALSE,TRUE,below_minimum_legal_work_age,TRUE,38,2019
448,448,SSD003,female,56,TRUE,TRUE,employed,FALSE,39,2019
449,449,SSD003,female,16,TRUE,TRUE,below_minimum_legal_work_age,TRUE,39,2019
450,450,SSD003,male,29,TRUE,FALSE,unemployed,TRUE,11,2019
451,451,SSD003,female,39,TRUE,FALSE,employed,FALSE,36,2019
452,452,SSD003,male,31,TRUE,TRUE,employed,FALSE,11,2019
453,453,SSD003,female,32,TRUE,FALSE,unemployed,FALSE,31,2019
454,454,SSD003,male,79,FALSE,TRUE,employed,FALSE,10,2019
455,455,SSD003,female,54,FALSE,TRUE,unemployed,TRUE,35,2019
456,456,SSD003,male,37,TRUE,TRUE,employed,TRUE,10,2019
457,457,SSD003,female,76,TRUE,FALSE,employed,FALSE,38,2019
458,458,SSD003,male,69,TRUE,TRUE,employed,FALSE,13,2019
459,459,SSD003,female,63,FALSE,TRUE,employed,TRUE,39,2019
460,460,SSD003,female,77,FALSE,FALSE,employed,FALSE,35,2019
461,461,SSD003,female,60,FALSE,TRUE,unemployed,FALSE,32,2019
462,462,SSD003,male,46,TRUE,FALSE,employed,FALSE,8,2019
463,463,SSD003,female,78,FALSE,TRUE,employed,TRUE,32,2019
464,464,SSD003,prefer not to say,45,FALSE,TRUE,employed,FALSE,13,2019
465,465,SSD003,male,63,FALSE,TRUE,employed,TRUE,13,2019
466,466,SSD003,male,15,TRUE,FALSE,below_minimum_legal_work_age,FALSE,13,2019
467,467,SSD003,female,43,FALSE,TRUE,employed,TRUE,40,2019
468,468,SSD003,female,18,TRUE,FALSE,employed,FALSE,33,2019
469,469,SSD003,male,36,TRUE,TRUE,employed,FALSE,10,2019
470,470,SSD003,female,46,TRUE,TRUE,employed,FALSE,35,2019
471,471,SSD003,male,21,TRUE,FALSE,employed,TRUE,10,2019
472,472,SSD003,female,23,TRUE,FALSE,unemployed,FALSE,37,2019
473,473,SSD003,male,55,FALSE,TRUE,employed,TRUE,10,2019
474,474,SSD003,female,37,FALSE,TRUE,employed,FALSE,31,2019
475,475,SSD003,male,31,FALSE,FALSE,employed,TRUE,10,2019
476,476,SSD003,female,35,FALSE,TRUE,unemployed,TRUE,33,2019
477,477,SSD003,male,59,FALSE,TRUE,unemployed,FALSE,12,2019
478,478,SSD003,female,64,FALSE,FALSE,employed,FALSE,37,2019
479,479,SSD003,male,57,TRUE,TRUE,unemployed,FALSE,10,2019
480,480,SSD003,male,21,FALSE,FALSE,employed,FALSE,13,2019
481,481,SSD003,male,30,TRUE,TRUE,employed,TRUE,9,2019
482,482,SSD003,male,64,FALSE,FALSE,unemployed,TRUE,13,2019
483,483,SSD003,male,68,TRUE,FALSE,employed,TRUE,9,2019
484,484,SSD003,male,22,FALSE,TRUE,employed,FALSE,13,2019
485,485,SSD003,male,78,TRUE,TRUE,employed,FALSE,8,2019
486,486,SSD003,female,39,FALSE,FALSE,employed,TRUE,30,2019
487,487,SSD003,female,36,TRUE,FALSE,unemployed,TRUE,39,2019
488,488,SSD003,male,55,TRUE,TRUE,employed,FALSE,8,2019
489,489,SSD003,male,57,FALSE,TRUE,employed,TRUE,12,2019
490,490,SSD003,male,44,TRUE,FALSE,employed,FALSE,13,2019
491,491,SSD003,female,67,TRUE,TRUE,employed,TRUE,36,2019
492,492,SSD003,male,79,FALSE,TRUE,unemployed,FALSE,12,2019
493,493,SSD003,female,61,TRUE,TRUE,employed,FALSE,31,2019
494,494,SSD003,male,64,TRUE,FALSE,unemployed,FALSE,9,2019
495,495,SSD003,male,70,FALSE,FALSE,unemployed,FALSE,11,2019
496,496,SSD003,female,66,TRUE,TRUE,employed,TRUE,34,2019
497,497,SSD003,male,66,FALSE,TRUE,employed,FALSE,12,2019
498,498,SSD003,male,56,FALSE,FALSE,unemployed,FALSE,12,2019
499,499,SSD003,female,67,TRUE,TRUE,employed,FALSE,40,2019
500,500,SSD003,female,33,FALSE,TRUE,unemployed,FALSE,32,2019
501,501,SSD003,male,34,TRUE,FALSE,unemployed,TRUE,13,2019
502,502,SSD003,male,71,TRUE,TRUE,employed,TRUE,12,2019
503,503,SSD003,male,57,FALSE,FALSE,employed,FALSE,12,2019
504,504,SSD003,male,55,FALSE,FALSE,unemployed,FALSE,8,2019
505,505,SSD003,male,72,TRUE,TRUE,employed,TRUE,9,2019
506,506,SSD003,female,25,FALSE,TRUE,employed,FALSE,38,2019
507,507,SSD003,male,79,TRUE,FALSE,unemployed,TRUE,10,2019
508,508,SSD003,male,70,TRUE,TRUE,unemployed,TRUE,11,2019
509,509,SSD003,male,56,TRUE,TRUE,employed,FALSE,8,2019
510,510,SSD003,female,71,FALSE,TRUE,employed,TRUE,37,2019
511,511,SSD003,male,64,TRUE,TRUE,unemployed,FALSE,13,2019
512,512,SSD003,female,33,TRUE,FALSE,employed,FALSE,36,2019
513,513,SSD003,male,19,FALSE,FALSE,employed,FALSE,10,2019
514,514,SSD003,female,17,TRUE,TRUE,below_minimum_legal_work_age,TRUE,33,2019
515,515,SSD003,female,69,TRUE,TRUE,employed,FALSE,37,2019
516,516,SSD003,female,63,TRUE,FALSE,employed,TRUE,32,2019
517,517,SSD003,female,45,TRUE,TRUE,employed,TRUE,36,2019
518,518,SSD003,male,61,TRUE,FALSE,employed,TRUE,12,2019
519,519,SSD003,female,47,TRUE,FALSE,unemployed,FALSE,33,2019
520,520,SSD003,female,25,FALSE,TRUE,employed,FALSE,31,2019
521,521,SSD003,female,28,FALSE,FALSE,employed,FALSE,34,2019
522,522,SSD003,female,28,TRUE,FALSE,employed,TRUE,32,2019
523,523,SSD003,male,29,TRUE,TRUE,employed,TRUE,10,2019
524,524,SSD003,female,67,TRUE,TRUE,unemployed,FALSE,33,2019
525,525,SSD003,female,24,TRUE,FALSE,employed,FALSE,33,2019
526,526,SSD003,female,76,FALSE,FALSE,employed,FALSE,32,2019
527,527,SSD003,male,54,FALSE,TRUE,unemployed,FALSE,9,2019
528,528,SSD003,female,53,FALSE,TRUE,unemployed,TRUE,34,2019
529,529,SSD003,female,21,FALSE,TRUE,employed,FALSE,38,2019
530,530,SSD003,male,68,FALSE,FALSE,employed,TRUE,8,2019
531,531,SSD003,female,27,TRUE,TRUE,employed,FALSE,39,2019
532,532,SSD003,female,80,FALSE,TRUE,unemployed,TRUE,32,2019
533,533,SSD003,male,22,FALSE,FALSE,unemployed,TRUE,10,2019
534,534,SSD003,male,69,TRUE,TRUE,unemployed,FALSE,8,2019
535,535,SSD003,male,73,FALSE,FALSE,employed,FALSE,12,2019
536,536,SSD003,male,64,FALSE,TRUE,unemployed,FALSE,12,2019
537,537,SSD003,female,43,FALSE,FALSE,employed,FALSE,31,2019
538,538,SSD003,female,23,TRUE,FALSE,employed,FALSE,37,2019
539,539,SSD003,male,80,TRUE,FALSE,employed,FALSE,10,2019
540,540,SSD003,male,15,TRUE,TRUE,below_minimum_legal_work_age,FALSE,8,2019
541,541,SSD003,female,16,FALSE,FALSE,below_minimum_legal_work_age,TRUE,32,2019
542,542,SSD003,male,45,TRUE,FALSE,employed,FALSE,9,2019
543,543,SSD003,female,43,FALSE,TRUE,employed,TRUE,39,2019
544,544,SSD003,male,65,TRUE,FALSE,employed,FALSE,12,2019
545,545,SSD003,male,20,TRUE,TRUE,employed,FALSE,12,2019
546,546,SSD003,female,66,FALSE,TRUE,employed,TRUE,39,2019
547,547,SSD003,female,67,TRUE,TRUE,employed,TRUE,39,2019
548,548,SSD003,female,46,FALSE,TRUE,unemployed,FALSE,30,2019
549,549,SSD003,male,28,FALSE,FALSE,unemployed,FALSE,8,2019
550,550,SSD003,female,20,TRUE,TRUE,employed,TRUE,40,2019
551,551,SSD003,female,51,TRUE,FALSE,employed,FALSE,35,2019
552,552,SSD003,female,32,FALSE,FALSE,employed,FALSE,39,2019
553,553,SSD003,female,66,TRUE,TRUE,employed,FALSE,30,2019
554,554,SSD003,prefer not to say,47,TRUE,TRUE,unemployed,TRUE,12,2019
555,555,SSD003,male,48,FALSE,FALSE,employed,TRUE,8,2019
556,556,SSD003,female,72,FALSE,TRUE,unemployed,FALSE,34,2019
557,557,SSD003,male,35,FALSE,TRUE,employed,TRUE,11,2019
558,558,SSD003,male,63,TRUE,FALSE,unemployed,FALSE,13,2019
559,559,SSD003,female,76,TRUE,FALSE,employed,TRUE,37,2019
560,560,SSD003,male,55,FALSE,TRUE,unemployed,FALSE,9,2019
561,561,SSD003,male,62,TRUE,FALSE,employed,FALSE,12,2019
562,562,SSD003,female,42,TRUE,TRUE,employed,FALSE,34,2019
563,563,SSD003,male,71,TRUE,TRUE,employed,FALSE,10,2019
564,564,SSD003,male,53,TRUE,TRUE,employed,TRUE,10,2019
565,565,SSD003,male,28,FALSE,FALSE,employed,FALSE,13,2019
566,566,SSD003,female,78,TRUE,TRUE,employed,TRUE,32,2019
567,567,SSD003,female,36,TRUE,TRUE,employed,TRUE,33,2019
568,568,SSD003,female,19,TRUE,TRUE,employed,TRUE,35,2019
569,569,SSD003,male,72,TRUE,TRUE,employed,FALSE,9,2019
570,570,SSD003,male,67,TRUE,FALSE,unemployed,FALSE,8,2019
571,571,SSD003,male,50,FALSE,FALSE,employed,FALSE,9,2019
572,572,SSD003,male,45,TRUE,TRUE,unemployed,FALSE,9,2019
573,573,SSD003,male,27,TRUE,TRUE,employed,TRUE,10,2019
574,574,SSD003,male,57,FALSE,FALSE,unemployed,FALSE,11,2019
575,575,SSD003,male,58,FALSE,FALSE,employed,TRUE,10,2019
576,576,SSD003,female,72,TRUE,FALSE,employed,TRUE,35,2019
577,577,SSD003,male,18,FALSE,FALSE,employed,FALSE,9,2019
578,578,SSD003,male,34,FALSE,TRUE,unemployed,TRUE,9,2019
579,579,SSD003,male,75,TRUE,TRUE,employed,TRUE,10,2019
580,580,SSD003,male,57,TRUE,TRUE,employed,FALSE,10,2019
581,581,SSD003,female,42,TRUE,TRUE,employed,TRUE,40,2019
582,582,SSD003,male,62,FALSE,TRUE,employed,FALSE,13,2019
583,583,SSD003,female,24,TRUE,TRUE,unemployed,TRUE,39,2019
584,584,SSD003,male,54,TRUE,FALSE,employed,TRUE,10,2019
585,585,SSD003,female,47,FALSE,TRUE,employed,TRUE,31,2019
586,586,SSD003,female,57,TRUE,TRUE,employed,TRUE,40,2019
587,587,SSD003,female,38,TRUE,TRUE,employed,FALSE,32,2019
588,588,SSD003,male,20,TRUE,TRUE,employed,FALSE,12,2019
589,589,SSD003,female,19,TRUE,TRUE,employed,FALSE,40,2019
590,590,SSD003,male,53,TRUE,FALSE,employed,TRUE,11,2019
591,591,SSD003,female,79,FALSE,TRUE,employed,FALSE,39,2019
592,592,SSD003,male,60,TRUE,FALSE,unemployed,FALSE,11,2019
593,593,SSD003,female,73,TRUE,TRUE,employed,FALSE,33,2019
594,594,SSD003,female,68,TRUE,FALSE,unemployed,FALSE,39,2019
595,595,SSD003,female,24,TRUE,FALSE,employed,FALSE,34,2019
596,596,SSD003,female,67,FALSE,TRUE,employed,FALSE,33,2019
597,597,SSD003,female,67,TRUE,TRUE,employed,FALSE,34,2019
598,598,SSD003,female,80,FALSE,FALSE,unemployed,FALSE,37,2019
599,599,SSD003,female,79,TRUE,TRUE,unemployed,TRUE,30,2019
600,600,SSD003,female,54,TRUE,TRUE,employed,FALSE,40,2019
601,601,SSD004,female,71,FALSE,TRUE,employed,FALSE,33,2019
602,602,SSD004,female,50,FALSE,TRUE,employed,FALSE,35,2019
603,603,SSD004,male,56,TRUE,FALSE,unemployed,FALSE,9,2019
604,604,SSD004,female,29,TRUE,FALSE,unemployed,TRUE,38,2019
605,605,SSD004,male,73,TRUE,FALSE,employed,FALSE,13,2019
606,606,SSD004,female,73,TRUE,FALSE,employed,FALSE,38,2019
607,607,SSD004,female,58,TRUE,TRUE,employed,FALSE,39,2019
608,608,SSD004,male,73,FALSE,FALSE,unemployed,FALSE,11,2019
609,609,SSD004,prefer not to say,73,TRUE,TRUE,unemployed,FALSE,37,2019
610,610,SSD004,female,70,FALSE,TRUE,employed,TRUE,34,2019
611,611,SSD004,female,57,FALSE,FALSE,unemployed,TRUE,37,2019
612,612,SSD004,female,27,TRUE,FALSE,unemployed,TRUE,31,2019
613,613,SSD004,male,67,TRUE,FALSE,unemployed,TRUE,12,2019
614,614,SSD004,male,42,TRUE,FALSE,employed,FALSE,8,2019
615,615,SSD004,female,28,TRUE,TRUE,employed,FALSE,35,2019
616,616,SSD004,male,71,TRUE,TRUE,unemployed,TRUE,8,2019
617,617,SSD004,male,76,TRUE,TRUE,employed,FALSE,8,2019
618,618,SSD004,female,34,TRUE,FALSE,employed,TRUE,36,2019
619,619,SSD004,female,23,TRUE,FALSE,employed,FALSE,40,2019
620,620,SSD004,female,45,FALSE,TRUE,employed,TRUE,32,2019
621,621,SSD004,female,59,TRUE,TRUE,employed,FALSE,40,2019
622,622,SSD004,male,28,FALSE,TRUE,unemployed,TRUE,13,2019
623,623,SSD004,male,50,TRUE,FALSE,employed,TRUE,8,2019
624,624,SSD004,male,29,TRUE,FALSE,employed,FALSE,13,2019
625,625,SSD004,female,50,FALSE,TRUE,employed,FALSE,31,2019
626,626,SSD004,male,74,FALSE,TRUE,employed,FALSE,8,2019
627,627,SSD004,female,55,TRUE,FALSE,unemployed,TRUE,35,2019
628,628,SSD004,male,54,TRUE,TRUE,employed,TRUE,10,2019
629,629,SSD004,male,27,TRUE,TRUE,employed,TRUE,8,2019
630,630,SSD004,female,69,FALSE,FALSE,unemployed,FALSE,35,2019
631,631,SSD004,male,47,TRUE,FALSE,employed,TRUE,9,2019
632,632,SSD004,female,46,TRUE,FALSE,employed,FALSE,35,2019
633,633,SSD004,male,40,TRUE,TRUE,employed,FALSE,12,2019
634,634,SSD004,female,75,TRUE,FALSE,employed,FALSE,40,2019
635,635,SSD004,female,45,TRUE,TRUE,unemployed,FALSE,39,2019
636,636,SSD004,female,25,FALSE,FALSE,employed,FALSE,32,2019
637,637,SSD004,male,17,TRUE,FALSE,below_minimum_legal_work_age,FALSE,11,2019
638,638,SSD004,female,74,FALSE,FALSE,unemployed,FALSE,40,2019
639,639,SSD004,female,55,TRUE,TRUE,unemployed,FALSE,40,2019
640,640,SSD004,male,35,FALSE,FALSE,employed,FALSE,12,2019
641,641,SSD004,male,35,FALSE,TRUE,employed,FALSE,12,2019
642,642,SSD004,male,47,TRUE,TRUE,employed,FALSE,8,2019
643,643,SSD004,female,68,TRUE,TRUE,unemployed,FALSE,32,2019
644,644,SSD004,female,77,TRUE,TRUE,unemployed,FALSE,37,2019
645,645,SSD004,female,23,TRUE,FALSE,employed,TRUE,40,2019
646,646,SSD004,male,42,FALSE,TRUE,employed,TRUE,8,2019
647,647,SSD004,male,46,FALSE,FALSE,employed,TRUE,10,2019
648,648,SSD004,female,45,TRUE,TRUE,unemployed,FALSE,36,2019
649,649,SSD004,female,18,FALSE,TRUE,employed,FALSE,30,2019
650,650,SSD004,female,63,TRUE,FALSE,employed,TRUE,31,2019
651,651,SSD004,male,15,TRUE,FALSE,below_minimum_legal_work_age,TRUE,8,2019
652,652,SSD004,male,21,TRUE,TRUE,employed,FALSE,8,2019
653,653,SSD004,male,59,FALSE,TRUE,employed,FALSE,9,2019
654,654,SSD004,male,24,FALSE,FALSE,employed,FALSE,13,2019
655,655,SSD004,male,20,TRUE,TRUE,unemployed,FALSE,10,2019
656,656,SSD004,female,76,FALSE,TRUE,employed,FALSE,34,2019
657,657,SSD004,male,27,TRUE,FALSE,employed,FALSE,12,2019
658,658,SSD004,female,48,TRUE,FALSE,unemployed,TRUE,30,2019
659,659,SSD004,female,64,FALSE,TRUE,employed,FALSE,32,2019
660,660,SSD004,female,47,TRUE,FALSE,employed,FALSE,32,2019
661,661,SSD004,male,65,TRUE,FALSE,employed,FALSE,12,2019
662,662,SSD004,female,34,TRUE,FALSE,unemployed,TRUE,38,2019
663,663,SSD004,male,35,TRUE,TRUE,unemployed,FALSE,13,2019
664,664,SSD004,female,27,FALSE,TRUE,employed,FALSE,38,2019
665,665,SSD004,male,74,TRUE,TRUE,employed,TRUE,8,2019
666,666,SSD004,female,30,TRUE,FALSE,employed,TRUE,35,2019
667,667,SSD004,female,14,FALSE,TRUE,below_minimum_legal_work_age,FALSE,33,2019
668,668,SSD004,female,70,FALSE,TRUE,employed,FALSE,33,2019
669,669,SSD004,male,21,FALSE,TRUE,employed,TRUE,12,2019
670,670,SSD004,female,53,FALSE,FALSE,employed,TRUE,34,2019
671,671,SSD004,female,77,TRUE,TRUE,employed,FALSE,32,2019
672,672,SSD004,female,61,FALSE,TRUE,employed,FALSE,39,2019
673,673,SSD004,male,54,TRUE,FALSE,unemployed,TRUE,10,2019
674,674,SSD004,female,43,TRUE,FALSE,employed,TRUE,30,2019
675,675,SSD004,female,75,TRUE,TRUE,employed,FALSE,37,2019
676,676,SSD004,male,55,TRUE,TRUE,employed,TRUE,11,2019
677,677,SSD004,female,19,FALSE,FALSE,employed,TRUE,35,2019
678,678,SSD004,female,44,TRUE,TRUE,unemployed,FALSE,33,2019
679,679,SSD004,male,29,TRUE,TRUE,employed,FALSE,8,2019
680,680,SSD004,male,58,FALSE,TRUE,employed,FALSE,8,2019
681,681,SSD004,female,54,TRUE,TRUE,employed,FALSE,36,2019
682,682,SSD004,male,41,FALSE,FALSE,unemployed,FALSE,12,2019
683,683,SSD004,male,40,TRUE,TRUE,employed,FALSE,10,2019
684,684,SSD004,male,38,TRUE,FALSE,employed,TRUE,10,2019
685,685,SSD004,male,78,TRUE,FALSE,employed,TRUE,10,2019
686,686,SSD004,female,38,FALSE,FALSE,employed,FALSE,34,2019
687,687,SSD004,female,75,TRUE,TRUE,employed,TRUE,35,2019
688,688,SSD004,female,18,FALSE,FALSE,employed,TRUE,37,2019
689,689,SSD004,male,16,FALSE,TRUE,below_minimum_legal_work_age,FALSE,13,2019
690,690,SSD004,female,66,FALSE,FALSE,employed,TRUE,38,2019
691,691,SSD004,female,68,FALSE,FALSE,employed,FALSE,32,2019
692,692,SSD004,male,35,FALSE,FALSE,employed,FALSE,10,2019
693,693,SSD004,female,54,FALSE,TRUE,employed,FALSE,34,2019
694,694,SSD004,female,72,FALSE,TRUE,employed,TRUE,33,2019
695,695,SSD004,female,46,FALSE,TRUE,employed,TRUE,31,2019
696,696,SSD004,male,20,FALSE,FALSE,employed,TRUE,13,2019
697,697,SSD004,female,41,TRUE,TRUE,employed,FALSE,39,2019
698,698,SSD004,male,55,TRUE,TRUE,employed,FALSE,12,2019
699,699,SSD004,male,54,FALSE,TRUE,employed,FALSE,11,2019
700,700,SSD004,male,30,FALSE,TRUE,employed,FALSE,9,2019
701,701,SSD004,female,14,FALSE,TRUE,below_minimum_legal_work_age,FALSE,32,2019
702,702,SSD004,male,55,TRUE,TRUE,unemployed,TRUE,12,2019
703,703,SSD004,female,66,TRUE,FALSE,employed,FALSE,39,2019
704,704,SSD004,female,31,TRUE,TRUE,unemployed,TRUE,33,2019
705,705,SSD004,female,41,TRUE,TRUE,employed,FALSE,37,2019
706,706,SSD004,female,63,FALSE,FALSE,employed,TRUE,37,2019
707,707,SSD004,male,60,FALSE,TRUE,employed,FALSE,11,2019
708,708,SSD004,male,49,FALSE,FALSE,employed,TRUE,10,2019
709,709,SSD004,female,71,FALSE,FALSE,employed,FALSE,36,2019
710,710,SSD004,female,51,TRUE,FALSE,unemployed,FALSE,35,2019
711,711,SSD004,female,77,TRUE,TRUE,employed,TRUE,36,2019
712,712,SSD004,male,48,TRUE,FALSE,employed,FALSE,13,2019
713,713,SSD004,female,66,TRUE,FALSE,unemployed,TRUE,38,2019
714,714,SSD004,female,76,TRUE,TRUE,employed,TRUE,38,2019
715,715,SSD004,female,78,TRUE,TRUE,employed,TRUE,40,2019
716,716,SSD004,male,54,FALSE,TRUE,unemployed,TRUE,13,2019
717,717,SSD004,male,67,TRUE,TRUE,employed,TRUE,11,2019
718,718,SSD004,male,76,FALSE,FALSE,employed,TRUE,11,2019
719,719,SSD004,male,61,TRUE,FALSE,employed,FALSE,12,2019
720,720,SSD004,female,32,FALSE,FALSE,employed,FALSE,33,2019
721,721,SSD004,male,46,TRUE,TRUE,unemployed,TRUE,8,2019
722,722,SSD004,male,25,FALSE,FALSE,employed,FALSE,9,2019
723,723,SSD004,female,76,FALSE,TRUE,unemployed,TRUE,40,2019
724,724,SSD004,female,72,TRUE,TRUE,unemployed,FALSE,31,2019
725,725,SSD004,female,69,TRUE,TRUE,employed,TRUE,31,2019
726,726,SSD004,male,78,TRUE,TRUE,employed,TRUE,9,2019
727,727,SSD004,female,73,FALSE,FALSE,employed,FALSE,34,2019
728,728,SSD004,male,41,TRUE,TRUE,unemployed,TRUE,13,2019
729,729,SSD004,female,62,TRUE,TRUE,employed,FALSE,30,2019
730,730,SSD004,female,36,FALSE,TRUE,unemployed,TRUE,30,2019
731,731,SSD004,female,41,FALSE,FALSE,employed,TRUE,39,2019
732,732,SSD004,male,33,FALSE,TRUE,employed,FALSE,13,2019
733,733,SSD004,male,59,FALSE,TRUE,employed,FALSE,13,2019
734,734,SSD004,female,72,TRUE,TRUE,employed,FALSE,32,2019
735,735,SSD004,female,20,TRUE,TRUE,employed,FALSE,40,2019
736,736,SSD004,male,17,FALSE,FALSE,below_minimum_legal_work_age,FALSE,13,2019
737,737,SSD004,male,45,FALSE,TRUE,employed,FALSE,11,2019
738,738,SSD004,male,35,TRUE,TRUE,unemployed,TRUE,13,2019
739,739,SSD004,male,42,TRUE,FALSE,employed,TRUE,12,2019
740,740,SSD004,female,18,FALSE,FALSE,unemployed,FALSE,36,2019
741,741,SSD004,male,20,FALSE,TRUE,employed,TRUE,8,2019
742,742,SSD004,male,42,FALSE,TRUE,employed,FALSE,8,2019
743,743,SSD004,female,43,TRUE,TRUE,employed,FALSE,31,2019
744,744,SSD004,male,17,FALSE,TRUE,below_minimum_legal_work_age,TRUE,8,2019
745,745,SSD004,female,29,TRUE,TRUE,employed,FALSE,39,2019
746,746,SSD004,male,64,TRUE,FALSE,unemployed,FALSE,13,2019
