survey_id,personal_id,region_id,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
576,576,SSD003,True,True,below_minimum_legal_work_age,True,13,2019
577,577,SSD003,True,True,employed,False,11,2019
578,578,SSD003,True,False,unemployed,False,12,2019
579,579,SSD003,True,False,employed,False,40,2019
580,580,SSD003,False,True,employed,True,13,2019
581,581,SSD003,True,False,unemployed,True,10,2019
582,582,SSD003,False,False,employed,False,36,2019
583,583,SSD003,True,True,employed,False,8,2019
584,584,SSD003,True,True,employed,False,10,2019
585,585,SSD003,False,False,employed,True,11,2019
586,586,SSD003,True,False,employed,False,40,2019
587,587,SSD003,False,False,below_minimum_legal_work_age,True,11,2019
588,588,SSD003,True,True,employed,True,9,2019
589,589,SSD003,False,True,employed,False,11,2019
590,590,SSD003,True,False,unemployed,False,8,2019
591,591,SSD003,False,True,employed,False,32,2019
592,592,SSD003,False,True,employed,False,35,2019
593,593,SSD003,False,False,employed,False,13,2019
594,594,SSD003,True,True,unemployed,True,31,2019
595,595,SSD003,True,True,unemployed,True,39,2019
596,596,SSD003,True,True,employed,True,33,2019
597,597,SSD003,True,True,employed,True,30,2019
598,598,SSD003,False,False,employed,False,13,2019
599,599,SSD003,False,True,employed,False,13,2019
600,600,SSD003,False,True,employed,True,30,2019
601,601,SSD004,False,False,employed,False,9,2019
602,602,SSD004,True,False,employed,True,33,2019
603,603,SSD004,True,True,employed,False,13,2019
604,604,SSD004,False,False,unemployed,False,32,2019
605,605,SSD004,False,True,unemployed,False,8,2019
606,606,SSD004,True,True,employed,True,35,2019
607,607,SSD004,True,True,employed,True,30,2019
608,608,SSD004,True,False,employed,False,31,2019
609,609,SSD004,True,False,unemployed,False,33,2019
610,610,SSD004,True,False,employed,False,32,2019
611,611,SSD004,True,False,unemployed,True,35,2019
612,612,SSD004,True,True,employed,False,30,2019
613,613,SSD004,True,False,employed,True,36,2019
614,614,SSD004,False,False,unemployed,False,39,2019
615,615,SSD004,False,True,employed,False,13,2019
616,616,SSD004,False,False,employed,False,32,2019
617,617,SSD004,False,False,below_minimum_legal_work_age,False,13,2019
618,618,SSD004,False,True,employed,True,12,2019
619,619,SSD004,False,False,below_minimum_legal_work_age,True,37,2019
620,620,SSD004,True,True,employed,True,12,2019
621,621,SSD004,True,True,employed,True,34,2019
622,622,SSD004,True,True,employed,True,11,2019
623,623,SSD004,True,True,employed,False,34,2019
624,624,SSD004,True,False,employed,False,10,2019
625,625,SSD004,False,False,employed,False,30,2019
626,626,SSD004,False,False,employed,True,30,2019
627,627,SSD004,True,True,employed,False,38,2019
628,628,SSD004,True,True,employed,False,8,2019
629,629,SSD004,True,True,employed,False,10,2019
630,630,SSD004,False,False,unemployed,False,8,2019
631,631,SSD004,True,False,employed,True,31,2019
632,632,SSD004,True,False,employed,True,35,2019
633,633,SSD004,True,True,unemployed,False,13,2019
634,634,SSD004,True,True,employed,False,11,2019
635,635,SSD004,True,True,employed,True,33,2019
636,636,SSD004,True,False,employed,False,8,2019
637,637,SSD004,False,False,employed,False,38,2019
638,638,SSD004,False,True,employed,False,9,2019
639,639,SSD004,True,False,employed,False,37,2019
640,640,SSD004,True,True,employed,False,37,2019
641,641,SSD004,True,False,employed,False,9,2019
642,642,SSD004,False,True,employed,True,33,2019
643,643,SSD004,True,False,unemployed,False,9,2019
644,644,SSD004,True,True,employed,False,10,2019
645,645,SSD004,True,False,employed,False,10,2019
646,646,SSD004,False,False,unemployed,False,10,2019
647,647,SSD004,True,False,unemployed,True,39,2019
648,648,SSD004,True,True,employed,True,10,2019
649,649,SSD004,True,True,employed,False,9,2019
650,650,SSD004,False,False,below_minimum_legal_work_age,True,12,2019
651,651,SSD004,False,False,unemployed,False,11,2019
652,652,SSD004,False,True,unemployed,True,8,2019
653,653,SSD004,True,True,employed,True,11,2019
654,654,SSD004,True,True,unemployed,True,30,2019
655,655,SSD004,True,False,employed,False,35,2019
656,656,SSD004,False,False,employed,False,40,2019
657,657,SSD004,True,False,employed,True,34,2019
658,658,SSD004,False,True,unemployed,True,35,2019
659,659,SSD004,False,True,employed,False,11,2019
660,660,SSD004,True,False,employed,True,10,2019
661,661,SSD004,True,True,employed,True,12,2019
662,662,SSD004,True,True,employed,True,40,2019
663,663,SSD004,True,True,employed,True,36,2019
664,664,SSD004,True,False,employed,True,10,2019
665,665,SSD004,False,True,unemployed,True,31,2019
666,666,SSD004,True,True,unemployed,False,31,2019
667,667,SSD004,False,False,employed,True,10,2019
668,668,SSD004,True,True,employed,True,38,2019
669,669,SSD004,False,True,below_minimum_legal_work_age,True,13,2019
670,670,SSD004,True,True,employed,True,11,2019
671,671,SSD004,True,True,unemployed,True,10,2019
672,672,SSD004,False,True,employed,False,40,2019
673,673,SSD004,False,True,employed,False,38,2019
674,674,SSD004,False,False,employed,False,38,2019
675,675,SSD004,False,False,employed,False,33,2019
676,676,SSD004,False,True,employed,False,34,2019
677,677,SSD004,True,False,employed,False,8,2019
678,678,SSD004,True,True,employed,False,13,2019
679,679,SSD004,True,True,employed,True,40,2019
680,680,SSD004,True,True,employed,True,8,2019
681,681,SSD004,False,True,employed,False,12,2019
682,682,SSD004,True,True,unemployed,False,9,2019
683,683,SSD004,True,True,employed,False,32,2019
684,684,SSD004,True,True,unemployed,False,30,2019
685,685,SSD004,True,True,employed,False,37,2019
686,686,SSD004,True,True,employed,True,12,2019
687,687,SSD004,True,True,employed,True,10,2019
688,688,SSD004,True,False,unemployed,False,36,2019
689,689,SSD004,False,False,employed,True,31,2019
690,690,SSD004,False,False,employed,False,9,2019
691,691,SSD004,True,True,employed,False,10,2019
692,692,SSD004,False,True,employed,True,36,2019
693,693,SSD004,True,False,employed,False,11,2019
694,694,SSD004,True,False,unemployed,True,10,2019
695,695,SSD004,False,True,employed,True,11,2019
696,696,SSD004,True,True,unemployed,True,33,2019
697,697,SSD004,True,True,unemployed,False,13,2019
698,698,SSD004,False,False,employed,True,34,2019
699,699,SSD004,True,False,unemployed,True,31,2019
700,700,SSD004,False,True,employed,False,11,2019
701,701,SSD004,False,True,employed,True,38,2019
702,702,SSD004,False,True,employed,True,37,2019
703,703,SSD004,True,True,employed,False,34,2019
704,704,SSD004,True,True,employed,False,12,2019
705,705,SSD004,False,True,employed,False,11,2019
706,706,SSD004,True,True,employed,False,37,2019
707,707,SSD004,False,True,unemployed,False,8,2019
708,708,SSD004,False,False,employed,False,37,2019
709,709,SSD004,True,False,employed,False,35,2019
710,710,SSD004,True,False,unemployed,True,30,2019
711,711,SSD004,False,True,unemployed,False,34,2019
712,712,SSD004,False,False,employed,True,37,2019
713,713,SSD004,True,False,employed,False,10,2019
714,714,SSD004,True,True,employed,True,38,2019
715,715,SSD004,True,True,unemployed,False,8,2019
716,716,SSD004,True,False,unemployed,True,11,2019
717,717,SSD004,True,True,employed,True,39,2019
718,718,SSD004,False,True,unemployed,False,34,2019
719,719,SSD004,False,True,employed,False,38,2019
720,720,SSD004,False,False,employed,False,37,2019
721,721,SSD004,False,False,employed,False,12,2019
722,722,SSD004,False,False,employed,True,37,2019
723,723,SSD004,True,False,unemployed,False,13,2019
724,724,SSD004,False,False,unemployed,False,8,2019
725,725,SSD004,True,True,employed,True,12,2019
726,726,SSD004,True,True,employed,False,9,2019
727,727,SSD004,False,False,employed,True,34,2019
728,728,SSD004,False,True,employed,False,13,2019
729,729,SSD004,True,True,employed,False,37,2019
730,730,SSD004,False,False,employed,False,31,2019
731,731,SSD004,True,False,employed,False,12,2019
732,732,SSD004,False,True,unemployed,False,34,2019
733,733,SSD004,True,False,employed,True,38,2019
734,734,SSD004,False,True,employed,True,40,2019
735,735,SSD004,False,True,employed,False,13,2019
736,736,SSD004,True,False,employed,False,30,2019
737,737,SSD004,True,True,employed,True,38,2019
738,738,SSD004,True,False,employed,True,38,2019
739,739,SSD004,True,True,unemployed,True,30,2019
740,740,SSD004,True,False,employed,True,31,2019
741,741,SSD004,False,True,unemployed,True,31,2019
742,742,SSD004,False,False,employed,True,13,2019
743,743,SSD004,True,True,employed,False,11,2019
744,744,SSD004,True,True,employed,True,11,2019
745,745,SSD004,True,True,employed,True,12,2019
746,746,SSD004,True,True,employed,True,34,2019
747,747,SSD004,False,True,employed,True,34,2019
748,748,SSD004,True,False,below_minimum_legal_work_age,False,40,2019
749,749,SSD004,False,False,unemployed,False,37,2019
750,750,SSD004,False,False,employed,True,38,2019
751,751,SSD004,True,True,employed,False,12,2019
752,752,SSD004,False,False,employed,True,34,2019
753,753,SSD004,False,True,employed,True,12,2019
754,754,SSD004,False,False,unemployed,False,9,2019
755,755,SSD004,True,False,employed,False,10,2019
756,756,SSD004,True,False,employed,False,33,2019
757,757,SSD004,False,True,employed,False,33,2019
758,758,SSD004,True,True,employed,False,34,2019
759,759,SSD004,False,True,unemployed,True,35,2019
760,760,SSD004,False,True,employed,False,8,2019
761,761,SSD004,True,False,employed,True,10,2019
762,762,SSD004,True,False,employed,False,13,2019
763,763,SSD004,True,True,employed,True,11,2019
764,764,SSD004,True,True,employed,False,37,2019
765,765,SSD004,True,False,unemployed,False,35,2019
766,766,SSD004,False,False,below_minimum_legal_work_age,False,37,2019
767,767,SSD004,False,False,employed,True,12,2019
768,768,SSD004,True,False,unemployed,False,8,2019
769,769,SSD004,False,False,unemployed,True,9,2019
770,770,SSD004,True,False,employed,False,10,2019
771,771,SSD004,True,True,below_minimum_legal_work_age,True,13,2019
772,772,SSD004,False,False,employed,False,31,2019
773,773,SSD004,True,True,employed,False,11,2019
774,774,SSD004,False,False,employed,False,11,2019
775,775,SSD004,True,False,employed,False,13,2019
776,776,SSD004,True,True,employed,True,8,2019
777,777,SSD004,False,True,unemployed,False,11,2019
778,778,SSD004,True,True,employed,False,38,2019
779,779,SSD004,True,True,employed,True,31,2019
780,780,SSD004,True,False,employed,True,40,2019
781,781,SSD004,False,False,employed,True,10,2019
782,782,SSD004,True,False,employed,True,36,2019
783,783,SSD004,False,False,unemployed,True,31,2019
784,784,SSD004,True,True,unemployed,False,33,2019
785,785,SSD004,False,False,employed,True,35,2019
786,786,SSD004,False,False,unemployed,False,9,2019
787,787,SSD004,False,True,employed,True,40,2019
788,788,SSD004,True,False,employed,False,39,2019
789,789,SSD004,False,True,employed,True,9,2019
790,790,SSD004,True,True,employed,False,34,2019
791,791,SSD004,True,False,below_minimum_legal_work_age,False,35,2019
792,792,SSD004,False,False,unemployed,True,31,2019
793,793,SSD004,True,True,employed,False,13,2019
794,794,SSD004,True,False,unemployed,True,10,2019
795,795,SSD004,False,False,employed,True,8,2019
796,796,SSD004,False,False,employed,False,10,2019
797,797,SSD004,True,False,employed,False,10,2019
798,798,SSD004,True,True,employed,False,32,2019
799,799,SSD004,True,True,employed,True,11,2019
800,800,SSD004,False,False,unemployed,False,10,2019
801,801,RCB001,True,True,below_minimum_legal_work_age,False,9,2019
802,802,RCB001,True,False,employed,False,31,2019
803,803,RCB001,False,False,employed,False,36,2019
804,804,RCB001,True,False,employed,False,8,2019
805,805,RCB001,True,True,employed,False,33,2019
806,806,RCB001,True,False,below_minimum_legal_work_age,False,11,2019
807,807,RCB001,True,True,unemployed,True,38,2019
808,808,RCB001,True,False,employed,False,12,2019
809,809,RCB001,True,True,employed,True,12,2019
810,810,RCB001,False,False,employed,True,35,2019
811,811,RCB001,True,True,unemployed,False,36,2019
812,812,RCB001,False,False,employed,False,33,2019
813,813,RCB001,True,False,unemployed,True,36,2019
814,814,RCB001,True,False,employed,False,10,2019
815,815,RCB001,True,True,employed,True,38,2019
816,816,RCB001,True,False,employed,False,39,2019
817,817,RCB001,False,False,unemployed,False,32,2019
818,818,RCB001,True,True,employed,False,39,2019
819,819,RCB001,True,True,unemployed,False,33,2019
820,820,RCB001,True,False,unemployed,False,10,2019
821,821,RCB001,False,True,employed,False,10,2019
822,822,RCB001,True,False,employed,True,13,2019
823,823,RCB001,True,True,employed,False,35,2019
824,824,RCB001,False,False,employed,True,35,2019
825,825,RCB001,True,False,employed,False,8,2019
826,826,RCB001,False,False,employed,False,33,2019
827,827,RCB001,True,False,employed,False,36,2019
828,828,RCB001,False,True,employed,True,40,2019
829,829,RCB001,True,True,employed,False,9,2019
830,830,RCB001,True,True,unemployed,True,8,2019
831,831,RCB001,True,True,employed,False,38,2019
832,832,RCB001,True,False,employed,False,35,2019
833,833,RCB001,False,True,unemployed,False,39,2019
834,834,RCB001,True,True,employed,True,37,2019
835,835,RCB001,True,False,employed,True,39,2019
836,836,RCB001,False,True,employed,False,39,2019
837,837,RCB001,True,False,below_minimum_legal_work_age,True,34,2019
838,838,RCB001,False,False,employed,False,33,2019
839,839,RCB001,False,False,unemployed,True,10,2019
840,840,RCB001,True,False,unemployed,False,39,2019
841,841,RCB001,False,False,employed,False,13,2019
842,842,RCB001,False,True,below_minimum_legal_work_age,True,13,2019
843,843,RCB001,True,True,unemployed,False,32,2019
844,844,RCB001,True,True,employed,False,8,2019
845,845,RCB001,False,False,employed,True,11,2019
846,846,RCB001,True,True,employed,True,36,2019
847,847,RCB001,False,True,unemployed,True,36,2019
848,848,RCB001,True,True,employed,False,39,2019
849,849,RCB001,True,False,employed,True,11,2019
850,850,RCB001,True,False,unemployed,True,35,2019
851,851,RCB001,True,True,employed,True,13,2019
852,852,RCB001,False,False,unemployed,True,10,2019
853,853,RCB001,False,True,unemployed,False,32,2019
854,854,RCB001,True,True,employed,False,39,2019
855,855,RCB001,True,True,employed,True,39,2019
856,856,RCB001,False,True,employed,False,12,2019
857,857,RCB001,True,False,employed,True,10,2019
858,858,RCB001,True,True,below_minimum_legal_work_age,True,38,2019
859,859,RCB001,True,False,employed,True,13,2019
860,860,RCB001,False,False,below_minimum_legal_work_age,False,30,2019
861,861,RCB001,False,False,employed,True,13,2019
862,862,RCB001,False,False,employed,False,32,2019
863,863,RCB001,True,True,employed,True,38,2019
864,864,RCB001,False,True,employed,False,13,2019
865,865,RCB001,True,True,employed,False,30,2019
866,866,RCB001,False,False,unemployed,True,32,2019
867,867,RCB001,False,False,employed,True,11,2019
868,868,RCB001,False,True,below_minimum_legal_work_age,True,9,2019
869,869,RCB001,False,True,below_minimum_legal_work_age,True,10,2019
870,870,RCB001,False,True,employed,False,8,2019
871,871,RCB001,True,False,unemployed,False,13,2019
872,872,RCB001,False,True,unemployed,False,13,2019
873,873,RCB001,True,False,unemployed,False,32,2019
874,874,RCB001,True,True,employed,True,36,2019
875,875,RCB001,False,False,employed,False,10,2019
876,876,RCB001,False,True,employed,True,9,2019
877,877,RCB001,True,False,employed,False,35,2019
878,878,RCB001,False,False,employed,False,13,2019
879,879,RCB001,False,True,employed,True,13,2019
880,880,RCB001,True,True,employed,True,32,2019
881,881,RCB001,False,False,unemployed,True,8,2019
882,882,RCB001,False,True,unemployed,False,12,2019
883,883,RCB001,True,True,unemployed,False,34,2019
884,884,RCB001,True,False,employed,False,13,2019
885,885,RCB001,True,True,unemployed,False,34,2019
886,886,RCB001,True,True,employed,False,10,2019
